LocalID,PageID,VisitID,PageName,CatName,CatID,ExtCatName,ExtCatID,TopicName,TopicID,TimeOnPage,PageScore,SequenceNumber
675072,4243,12390,Corsica Corsica Tourism announced,Search,2,Catalog,5,Neni,-1,30,50,2
675073,3162,12391,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675074,3572,12392,Turkey Eastern Turkey airlines,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
675075,3044,12393,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675076,3045,12394,tours with tents,Search,2,Catalog,5,Tourism,1,30,30,1
675077,3132,12395,Albania country eagles sea and mountains,Trip,3,undetected,-1,Tourism,1,30,30,1
675078,3047,12396,mountain expedition,Search,2,Catalog,5,VHT,21,30,30,1
675079,3044,12397,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675080,3048,12398,water,Search,2,Catalog,5,Water,2,30,30,1
675081,3049,12399,rafting,Search,2,Catalog,5,rafting,24,30,30,1
675082,3044,12400,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675083,3058,12400,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675084,3063,12400,expedition,Search,2,Catalog,5,challenging expedition,18,60,125,3
675085,3052,12400,Far tours,Search,2,Catalog,5,exotica,5,420,1002,4
675086,3045,12400,tours with tents,Search,2,Catalog,5,Tourism,1,30,78,5
675087,3058,12401,lastminute,Search,2,Catalog,5,Lastminute,101,30,30,1
675088,3044,12402,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675089,3044,12403,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675090,3044,12404,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675091,3065,12404,CATALOG,Info,4,Send catalog,7,In general,1000,360,609,2
675094,3058,12405,lastminute,Search,2,Catalog,5,Lastminute,101,60,125,3
675096,3054,12405,Corsica,Search,2,Catalog,5,Corsica,11,120,313,5
675103,3054,12405,Corsica,Search,2,Catalog,5,Corsica,11,60,209,12
675092,4696,12405,Elba Corsica Sardinia,Trip,3,undetected,-1,Tourism,1,240,240,1
675093,3387,12405,corsica sardinia,Trip,3,undetected,-1,Tours with accommodation,8,180,304,2
675097,3387,12405,corsica sardinia,Trip,3,undetected,-1,Tours with accommodation,8,120,335,6
675098,3210,12405,Corsica Corsica with light tourism holiday 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,60,176,7
675099,3387,12405,corsica sardinia,Trip,3,undetected,-1,Tours with accommodation,8,240,739,8
675100,3081,12405,Sicily Aeolian Islands with a visit to Sicily vacation residence with 05 trips,Trip,3,undetected,-1,Lipari,10,60,191,9
675101,4084,12405,Sicily sea and sights with a trip to the Aeolian Islands vacation 05,Trip,3,undetected,-1,Stays with trips,6,420,1387,10
675102,3161,12405,Elba Corsica Sardinia,Trip,3,undetected,-1,Tourism,1,1140,3873,11
675104,3387,12405,corsica sardinia,Trip,3,undetected,-1,Tours with accommodation,8,30,106,13
675095,3064,12405,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,60,143,4
675105,3146,12406,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675106,3074,12406,cycling abroad,Search,2,Catalog,5,cyclo,4,60,101,2
675107,3151,12406,"Austro around lakes, mountains and lakes of the Salzkammergut cycling tour",Trip,3,undetected,-1,cyclo,4,120,251,3
675108,3183,12406,francie bretaň,Trip,3,undetected,-1,cyclo,4,60,143,4
675109,3304,12406,dolomites on the flat trail Dravskem Austria Italy,Trip,3,undetected,-1,cyclo,4,120,313,5
675110,3570,12406,Romania Romania cycling calm and cool cycling tour,Trip,3,undetected,-1,cyclo,4,120,335,6
675111,3151,12406,"Austro around lakes, mountains and lakes of the Salzkammergut cycling tour",Trip,3,undetected,-1,cyclo,4,60,176,7
675112,3211,12406,Austria passes Wallis Alps,Trip,3,undetected,-1,cyclo,4,30,92,8
675113,3085,12407,National parks and sea greece,Trip,3,undetected,-1,Tourism,1,30,30,1
675114,3044,12410,TravelAgency,Info,1,homepage,1,In general,1000,600,600,1
675116,3085,12410,National parks and sea greece,Trip,3,undetected,-1,Tourism,1,30,62,3
675115,3064,12410,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,30,50,2
675117,3146,12411,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675118,3044,12412,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675119,3044,12413,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675120,3046,12413,hiking,Search,2,Catalog,5,Hiking,3,60,101,2
675121,3189,12413,dachstein,Trip,3,undetected,-1,Hiking,3,30,62,3
675122,3179,12413,Grossglockner,Trip,3,undetected,-1,Hiking,3,30,71,4
675123,3044,12414,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675129,3044,12414,TravelAgency,Info,1,homepage,1,In general,1000,30,88,7
675125,4187,12414,Ireland &quot;Green Island&quot; vacation 05,Trip,3,undetected,-1,Tours with accommodation,8,60,125,3
675127,4188,12414,ireland walk west of Ireland vacation and tourism 05,Trip,3,undetected,-1,Tourism,1,30,78,5
675124,3064,12414,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,60,101,2
675126,3064,12414,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,30,71,4
675128,3064,12414,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,30,83,6
675130,3044,12415,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675131,3044,12416,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675132,3044,12417,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675133,3158,12417,climbing school,Search,2,Catalog,5,climbing school,14,60,101,2
675134,3427,12417,adrenaline weekends,Trip,3,undetected,-1,climbing school,14,30,62,3
675135,3146,12418,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675136,3197,12419,expedition,Search,2,Catalog,5,challenging expedition,18,30,30,1
675138,3053,12419,light hiking,Search,2,Catalog,5,Neni,-1,30,62,3
675137,3065,12419,CATALOG,Info,4,Send catalog,7,In general,1000,120,203,2
675139,3044,12420,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675140,3056,12420,stays with trips,Search,2,Catalog,5,Stays with trips,6,30,50,2
675141,4240,12421,Scotland and the Isle of Skye Isle of harris lewis and holiday tourism 05,Trip,3,undetected,-1,Tourism,1,30,30,1
675142,4871,12422,stays,Search,2,Catalog,5,Tourist,0,30,30,1
675143,3085,12423,National parks and sea greece,Trip,3,undetected,-1,Tourism,1,30,30,1
675144,3044,12424,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675145,3162,12425,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675146,3055,12425,lefkada,Search,2,Catalog,5,Neni,-1,60,101,2
675147,3044,12426,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675148,3044,12427,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675149,3058,12427,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675152,3480,12427,Mont Blanc Gran Paradiso,Trip,3,undetected,-1,Hiking,3,30,78,5
675151,3064,12427,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,30,71,4
675150,3066,12427,DISCOUNT,Info,4,Sales,8,In general,1000,60,125,3
675153,3044,12428,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675165,3044,12428,TravelAgency,Info,1,homepage,1,In general,1000,30,106,13
675154,3058,12428,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675155,3063,12428,expedition,Search,2,Catalog,5,challenging expedition,18,30,62,3
675156,3046,12428,hiking,Search,2,Catalog,5,Hiking,3,30,71,4
675157,4243,12428,Corsica Corsica Tourism announced,Search,2,Catalog,5,Neni,-1,120,313,5
675158,3046,12428,hiking,Search,2,Catalog,5,Hiking,3,30,83,6
675159,3158,12428,climbing school,Search,2,Catalog,5,climbing school,14,30,88,7
675162,3063,12428,expedition,Search,2,Catalog,5,challenging expedition,18,30,99,10
675163,3049,12428,rafting,Search,2,Catalog,5,rafting,24,30,101,11
675160,3427,12428,adrenaline weekends,Trip,3,undetected,-1,climbing school,14,60,184,8
675161,3147,12428,Spanish Pyrenees,Trip,3,undetected,-1,Hiking,3,60,191,9
675164,3367,12428,Austrian alpine super weekend news,Trip,3,undetected,-1,rafting,24,60,209,12
675166,4872,12429,DISCOUNT,Info,4,Sales,8,In general,1000,30,30,1
675167,3044,12430,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675168,3047,12430,mountain expedition,Search,2,Catalog,5,VHT,21,60,101,2
675170,3063,12430,expedition,Search,2,Catalog,5,challenging expedition,18,30,71,4
675169,3429,12430,Pamir Pik Lenin,Trip,3,undetected,-1,VHT,21,120,251,3
675171,3044,12431,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675172,3045,12432,tours with tents,Search,2,Catalog,5,Tourism,1,60,60,1
675175,3053,12432,light hiking,Search,2,Catalog,5,Neni,-1,30,71,4
675173,3373,12432,Greek national parks and sea greece,Trip,3,undetected,-1,Tourism,1,120,203,2
675174,3092,12432,Greece and Bulgaria stay with tours,Trip,3,undetected,-1,Stays with trips,6,120,251,3
675176,3349,12432,National parks and Sea of ​​Italy Ligurian Riviera,Trip,3,undetected,-1,Tours with lightweight tourism,19,30,78,5
675177,3044,12433,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675178,3045,12434,tours with tents,Search,2,Catalog,5,Tourism,1,60,60,1
675179,3074,12434,cycling abroad,Search,2,Catalog,5,cyclo,4,60,101,2
675180,3151,12434,"Austro around lakes, mountains and lakes of the Salzkammergut cycling tour",Trip,3,undetected,-1,cyclo,4,30,62,3
675181,3044,12435,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675182,3597,12436,sri lanka,Trip,3,undetected,-1,exotica,5,30,30,1
675183,3044,12437,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675184,3475,12438,Egypt Land of the Pharaohs (Egypt Sinai),Trip,3,undetected,-1,exotica,5,30,30,1
675187,3139,12439,37 countries,Search,2,Country,2,In general,1000,120,251,3
675185,3089,12439,Bulgaria,Search,2,Catalog,5,Bulgaria,15,120,120,1
675186,3214,12439,Bulgaria stay with trips vacation visit to Turkey 05,Trip,3,undetected,-1,Bulgaria,15,300,507,2
675188,3854,12439,Mexico Guatemala Honduras Mayan big way,Trip,3,undetected,-1,exotica,5,180,429,4
675189,3573,12439,New Zealand,Trip,3,undetected,-1,exotica,5,30,78,5
675190,3523,12440,Bulgaria stay with holiday trips 04,Trip,3,undetected,-1,Bulgaria,15,120,120,1
675191,3090,12440,Bulgaria stay with holiday trips 05,Trip,3,undetected,-1,Bulgaria,15,30,50,2
675192,3044,12441,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675193,3045,12441,tours with tents,Search,2,Catalog,5,Tourism,1,30,50,2
675194,3089,12442,Bulgaria,Search,2,Catalog,5,Bulgaria,15,30,30,1
675195,3074,12442,cycling abroad,Search,2,Catalog,5,cyclo,4,30,50,2
675196,3089,12442,Bulgaria,Search,2,Catalog,5,Bulgaria,15,30,62,3
675197,3044,12443,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675198,3197,12444,expedition,Search,2,Catalog,5,challenging expedition,18,30,30,1
675199,3045,12444,tours with tents,Search,2,Catalog,5,Tourism,1,30,50,2
675200,3052,12444,Far tours,Search,2,Catalog,5,exotica,5,60,125,3
675201,4140,12444,Kenya Tanzania safari and Zanzibar,Trip,3,undetected,-1,exotica,5,30,71,4
675202,3044,12445,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675203,3089,12445,Bulgaria,Search,2,Catalog,5,Bulgaria,15,30,50,2
675206,3052,12445,Far tours,Search,2,Catalog,5,exotica,5,960,2505,5
675207,3074,12445,cycling abroad,Search,2,Catalog,5,cyclo,4,120,335,6
675204,3090,12445,Bulgaria stay with holiday trips 05,Trip,3,undetected,-1,Bulgaria,15,60,125,3
675205,3188,12445,Corsica (stay with excursions) holidays 05,Trip,3,undetected,-1,Corsica,11,660,1574,4
675208,3065,12445,CATALOG,Info,4,Send catalog,7,In general,1000,60,176,7
675209,3044,12446,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675210,3044,12447,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675212,3044,12447,TravelAgency,Info,1,homepage,1,In general,1000,30,62,3
675211,3052,12447,Far tours,Search,2,Catalog,5,exotica,5,60,101,2
675213,3044,12448,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675214,3045,12448,tours with tents,Search,2,Catalog,5,Tourism,1,30,50,2
675215,3046,12448,hiking,Search,2,Catalog,5,Hiking,3,120,251,3
675217,3175,12448,Alps tourism,Search,2,Catalog,5,Alps,22,120,313,5
675221,3175,12448,Alps tourism,Search,2,Catalog,5,Alps,22,60,191,9
675216,3396,12448,Dolomite třítisícovkami,Trip,3,undetected,-1,Hiking,3,120,286,4
675218,3637,12448,Italy relaxing week in the Alps viii. dolomites Madonna di Campiglio,Trip,3,undetected,-1,Alps,22,120,335,6
675219,3341,12448,Italy relaxing week in the Alps iii. Queen of the Dolomites Marmolada,Trip,3,undetected,-1,Alps,22,120,353,7
675220,3166,12448,Switzerland Swiss Alps,Trip,3,undetected,-1,Tours with lightweight tourism,19,60,184,8
675222,3208,12448,Austria Italy cool week in the Alps as well. dolomite garden,Trip,3,undetected,-1,Alps,22,30,99,10
675224,3044,12449,TravelAgency,Info,1,homepage,1,In general,1000,60,101,2
675225,3058,12449,lastminute,Search,2,Catalog,5,Lastminute,101,30,62,3
675223,3075,12449,WHOWEARE,Info,4,Who we are,10,In general,1000,60,60,1
675226,4175,12450,london england school trip (a trip to Stonehenge and Oxford),Trip,3,undetected,-1,School tours,7,30,30,1
675227,3044,12451,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675228,3049,12451,rafting,Search,2,Catalog,5,rafting,24,240,406,2
675229,3063,12451,expedition,Search,2,Catalog,5,challenging expedition,18,60,125,3
675230,3074,12451,cycling abroad,Search,2,Catalog,5,cyclo,4,60,143,4
675231,3158,12451,climbing school,Search,2,Catalog,5,climbing school,14,30,78,5
675232,4873,12452,light hiking,Search,2,Catalog,5,Neni,-1,30,30,1
675233,3148,12453,Baltics Russia Norway Finland Sweden Great Northern Way,Trip,3,undetected,-1,Tourism,1,30,30,1
675234,3044,12454,TravelAgency,Info,1,homepage,1,In general,1000,60,60,1
675235,3058,12454,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675236,3045,12454,tours with tents,Search,2,Catalog,5,Tourism,1,360,755,3
675237,4108,12454,Romania as Dracula and other pearls tourism Romania 05,Trip,3,undetected,-1,Tourism,1,30,71,4
675238,3044,12455,TravelAgency,Info,1,homepage,1,In general,1000,180,180,1
675239,3182,12455,alpine skiing skiing,Search,2,Catalog,5,Ski,9,120,203,2
675240,3058,12455,lastminute,Search,2,Catalog,5,Lastminute,101,30,62,3
675241,3044,12456,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675242,3047,12456,mountain expedition,Search,2,Catalog,5,VHT,21,30,50,2
675243,3296,12456,Plato Putorana,Trip,3,undetected,-1,VHT,21,30,62,3
675244,3044,12457,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675245,3044,12458,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675253,3052,12458,Far tours,Search,2,Catalog,5,exotica,5,60,191,9
675247,3242,12458,Russian Caucasus and Elbrus 5663 m air,Trip,3,undetected,-1,VHT,21,60,125,3
675248,3443,12458,Russia Saint Petersburg jewel of Russia and the Republic pobaltíské,Trip,3,undetected,-1,Tours with accommodation,8,30,71,4
675249,3296,12458,Plato Putorana,Trip,3,undetected,-1,VHT,21,30,78,5
675250,3148,12458,Baltics Russia Norway Finland Sweden Great Northern Way,Trip,3,undetected,-1,Tourism,1,60,167,6
675251,3314,12458,Russian Caucasus Dombaj Western tourists and climbers (air),Trip,3,undetected,-1,VHT,21,30,88,7
675252,3112,12458,Russia Moscow Novgorod St. Petersburg,Trip,3,undetected,-1,Tours with accommodation,8,720,2217,8
675254,3113,12458,trip to India and Nepal,Trip,3,undetected,-1,exotica,5,30,99,10
675246,3064,12458,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,720,1219,2
675255,3054,12459,Corsica,Search,2,Catalog,5,Corsica,11,30,30,1
675256,3053,12459,light hiking,Search,2,Catalog,5,Neni,-1,60,101,2
675258,3053,12459,light hiking,Search,2,Catalog,5,Neni,-1,60,143,4
675261,3053,12459,light hiking,Search,2,Catalog,5,Neni,-1,60,176,7
675262,3129,12459,sightseeing tours,Search,2,Catalog,5,Tours with accommodation,8,120,369,8
675263,3053,12459,light hiking,Search,2,Catalog,5,Neni,-1,30,95,9
675259,3210,12459,Corsica Corsica with light tourism holiday 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,60,156,5
675260,3387,12459,corsica sardinia,Trip,3,undetected,-1,Tours with accommodation,8,60,167,6
675264,3210,12459,Corsica Corsica with light tourism holiday 05,Trip,3,undetected,-1,Tours with lightweight tourism,19,60,198,10
675266,3161,12459,Elba Corsica Sardinia,Trip,3,undetected,-1,Tourism,1,30,104,12
675257,3064,12459,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,120,251,3
675265,3064,12459,tours and holiday comes into hotel,Search,2,extension,3,In general,1000,60,203,11
675269,3053,12460,light hiking,Search,2,Catalog,5,Neni,-1,30,62,3
675267,3316,12460,France reefs and natural parks Normandy,Trip,3,undetected,-1,Tourism,1,240,240,1
675268,3348,12460,Sardinia island Nurago,Trip,3,undetected,-1,Stays with trips,6,180,304,2
675270,3224,12460,treasures and secrets of the Crimean peninsula,Trip,3,undetected,-1,Tours with lightweight tourism,19,30,71,4
675271,4298,12461,England France Ireland capital Dublin lond pa n vac note of runs,Trip,3,undetected,-1,Tours with accommodation,8,60,60,1
675272,3044,12462,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675273,3298,12463,alpine skiing skiing,Search,2,Catalog,5,Ski,9,30,30,1
675274,3044,12464,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675275,3049,12464,rafting,Search,2,Catalog,5,rafting,24,60,101,2
675276,3416,12464,Austrian Steyr and Enns popular classics,Trip,3,undetected,-1,rafting,24,60,125,3
675277,3437,12464,Slovenia Austria Alpine Pearls rivers,Trip,3,undetected,-1,rafting,24,30,71,4
675278,3902,12465,Indian summer in Crimea,Trip,3,undetected,-1,Tourism,1,30,30,1
675279,3146,12466,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675280,3058,12466,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675281,3224,12467,treasures and secrets of the Crimean peninsula,Trip,3,undetected,-1,Tours with lightweight tourism,19,30,30,1
675282,3044,12468,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675283,3182,12469,alpine skiing skiing,Search,2,Catalog,5,Ski,9,60,60,1
675284,3046,12469,hiking,Search,2,Catalog,5,Hiking,3,30,50,2
675286,3058,12470,lastminute,Search,2,Catalog,5,Lastminute,101,30,50,2
675287,3503,12470,stays,Search,2,Catalog,5,Tourist,0,30,62,3
675285,3065,12470,CATALOG,Info,4,Send catalog,7,In general,1000,60,60,1
675288,3044,12471,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675289,3074,12471,cycling abroad,Search,2,Catalog,5,cyclo,4,60,101,2
675290,3183,12471,francie bretaň,Trip,3,undetected,-1,cyclo,4,60,125,3
675291,3570,12471,Romania Romania cycling calm and cool cycling tour,Trip,3,undetected,-1,cyclo,4,30,71,4
675292,3196,12472,Lefkada air package tours,Trip,3,undetected,-1,Tourist,0,30,30,1
675293,3044,12473,TravelAgency,Info,1,homepage,1,In general,1000,30,30,1
675294,3401,12474,Italy Aeolian islands with visits involving Sicily,Trip,3,undetected,-1,Tours with accommodation,8,30,30,1
675297,3046,12475,hiking,Search,2,Catalog,5,Hiking,3,30,62,3
675298,3047,12475,mountain expedition,Search,2,Catalog,5,VHT,21,60,143,4
675300,3047,12475,mountain expedition,Search,2,Catalog,5,VHT,21,30,83,6
675301,3046,12475,hiking,Search,2,Catalog,5,Hiking,3,30,88,7
675295,3264,12475,Russian Caucasus and Elbrus 5663 m air,Trip,3,undetected,-1,VHT,21,60,60,1
675299,3242,12475,Russian Caucasus and Elbrus 5663 m air,Trip,3,undetected,-1,VHT,21,60,156,5
